id,comunidad,parroquia,parroquia_id,municipio,municipio_id
09030423255,LA JUVENTUD,Zazárida,4,Buchivacoa,3
09030423256,LA MURALLA,Zazárida,4,Buchivacoa,3
09030423257,LA PEÑA,Zazárida,4,Buchivacoa,3
09030423258,LA REFORMA,Zazárida,4,Buchivacoa,3
09030423259,LA ROSA,Zazárida,4,Buchivacoa,3
09030423260,LA VICTORIA,Zazárida,4,Buchivacoa,3
09030423261,LAS PLAYITAS,Zazárida,4,Buchivacoa,3
09030423262,MARIA ANASTASIA PERON,Zazárida,4,Buchivacoa,3
09030423263,MIRAFLORES,Zazárida,4,Buchivacoa,3
09030423264,MUCURATA,Zazárida,4,Buchivacoa,3
09030423265,NORTE,Zazárida,4,Buchivacoa,3
09030423266,PLAYA BONITA,Zazárida,4,Buchivacoa,3
09030423267,PUEBLO NUEVO ZAZARIDA,Zazárida,4,Buchivacoa,3
09030423268,PUEBLO VIEJO,Zazárida,4,Buchivacoa,3
09030423269,PUERTO ZAZARIDA,Zazárida,4,Buchivacoa,3
09030423270,QUEBRARENA,Zazárida,4,Buchivacoa,3
09030423271,SABANA LARGA,Zazárida,4,Buchivacoa,3
09030423272,SABANETA,Zazárida,4,Buchivacoa,3
09030423273,SABANETICA,Zazárida,4,Buchivacoa,3
09030423274,SAN BENITO,Zazárida,4,Buchivacoa,3
09030423275,SECTOR ARRIBA,Zazárida,4,Buchivacoa,3
09030423276,TARANA,Zazárida,4,Buchivacoa,3
09030423277,TIGRERO,Zazárida,4,Buchivacoa,3
09030423278,TUCUA,Zazárida,4,Buchivacoa,3
09030423279,VILLA BOLIVIA,Zazárida,4,Buchivacoa,3
09030423280,VILLA BOLIVIA ARRIBA,Zazárida,4,Buchivacoa,3
09030423281,VILLA BOLIVIA SECTOR CENTRO,Zazárida,4,Buchivacoa,3
09030423282,ZAZARIDA,Zazárida,4,Buchivacoa,3
09030481293,NUEVO CAMPO,Zazárida,4,Buchivacoa,3
09030523283,BUENOS AIRES,Bariro,5,Buchivacoa,3
09030523284,CENTRO,Bariro,5,Buchivacoa,3
09030523285,CENTRO HOGAR,Bariro,5,Buchivacoa,3
09030523286,CUESTA DE MAIZ,Bariro,5,Buchivacoa,3
09030523287,EL BESUGO,Bariro,5,Buchivacoa,3
09030523288,EL CERRO,Bariro,5,Buchivacoa,3
09030523289,EL CHUCO,Bariro,5,Buchivacoa,3
09030523290,EL COCO,Bariro,5,Buchivacoa,3
09030523291,EL GARABATAL,Bariro,5,Buchivacoa,3
09030523292,EL ROBLE,Bariro,5,Buchivacoa,3
09030523293,EL SALADILLO,Bariro,5,Buchivacoa,3
09030523294,GARABATAL,Bariro,5,Buchivacoa,3
09030523295,LA CEIBA,Bariro,5,Buchivacoa,3
09030523296,LA CHALPA,Bariro,5,Buchivacoa,3
09030523297,LA JABILLA,Bariro,5,Buchivacoa,3
09030523298,LA JOBERA,Bariro,5,Buchivacoa,3
09030523299,LA PEGA DE LOS CERROS,Bariro,5,Buchivacoa,3
09030523300,LAS CAYENAS,Bariro,5,Buchivacoa,3
09030523301,LOS ALBARICOS,Bariro,5,Buchivacoa,3
09030523302,LOS CHUCOS,Bariro,5,Buchivacoa,3
09030523303,LOS ROSALES,Bariro,5,Buchivacoa,3
09030523304,PALAMITO,Bariro,5,Buchivacoa,3
09030523305,PELELOJO,Bariro,5,Buchivacoa,3
09030523306,PELEIBITA,Bariro,5,Buchivacoa,3
09030523307,RAMOS GARCIA,Bariro,5,Buchivacoa,3
09030523308,RANCHO ALEGRE,Bariro,5,Buchivacoa,3
09030523309,RANCHO GRANDE,Bariro,5,Buchivacoa,3
09030523310,SANTA FE,Bariro,5,Buchivacoa,3
09030523311,SANTA MARTA,Bariro,5,Buchivacoa,3
09030523312,TOMAS GARCIA,Bariro,5,Buchivacoa,3
09030523313,TOMAS GARCIA EL CENTRO,Bariro,5,Buchivacoa,3
09030581080,EL BOZUGO,Bariro,5,Buchivacoa,3
09030623314,BELLA AURORA,Guajiro,6,Buchivacoa,3
09030623315,CAMPO LINDO,Guajiro,6,Buchivacoa,3
09030623316,CERRO AZUL,Guajiro,6,Buchivacoa,3
09030623317,COGOLLALES,Guajiro,6,Buchivacoa,3
09030623318,EL CERRON,Guajiro,6,Buchivacoa,3
09030623319,EL PARAISO,Guajiro,6,Buchivacoa,3
09030623320,EL SINDICATO,Guajiro,6,Buchivacoa,3
09030623321,GOAJIRO,Guajiro,6,Buchivacoa,3
09030623322,GUAJIRO,Guajiro,6,Buchivacoa,3
09030623323,LA HACIENDA,Guajiro,6,Buchivacoa,3
09030623324,LA NUEVA HACIENDITA,Guajiro,6,Buchivacoa,3
09030623325,LA TRINIDAD,Guajiro,6,Buchivacoa,3
09030623326,LA VIRGEN,Guajiro,6,Buchivacoa,3
09030623327,LAS FLORES,Guajiro,6,Buchivacoa,3
09030623328,LAS PEÑITAS,Guajiro,6,Buchivacoa,3
09030623329,LOS ARAGUATOS,Guajiro,6,Buchivacoa,3
09030623330,LOS INDIOS,Guajiro,6,Buchivacoa,3
09030623331,MADRE DE AGUA,Guajiro,6,Buchivacoa,3
09030623332,MONTE HORED,Guajiro,6,Buchivacoa,3
09030623333,MONTE OSCURO,Guajiro,6,Buchivacoa,3
09030623334,RANCHO E ZINC,Guajiro,6,Buchivacoa,3
09030623335,RANCHO LARA,Guajiro,6,Buchivacoa,3
09030623336,SABANA DE VERDUN,Guajiro,6,Buchivacoa,3
09030623337,SAN ANTONIO,Guajiro,6,Buchivacoa,3
09030623338,SAN JUAN,Guajiro,6,Buchivacoa,3
09030623339,SANTA LUCIA,Guajiro,6,Buchivacoa,3
09030623340,SANTA ROSA,Guajiro,6,Buchivacoa,3
09030623341,SINAMAICA,Guajiro,6,Buchivacoa,3
09030623342,SOCOPITO,Guajiro,6,Buchivacoa,3
09030623343,SOCOPO,Guajiro,6,Buchivacoa,3
09030623344,TARATARARE,Guajiro,6,Buchivacoa,3
09030623345,TURQUI,Guajiro,6,Buchivacoa,3
09030681294,RÍO AMARILLO,Guajiro,6,Buchivacoa,3
09040123346,4 DE FEBRERO,Norte,1,Carirubana,4
09040123347,5 DE FEBRERO,Norte,1,Carirubana,4
09040123348,ADICORA,Norte,1,Carirubana,4
09040123349,ALI PRIMERA,Norte,1,Carirubana,4
09040123350,ANTONIO JOSE DE SUCRE,Norte,1,Carirubana,4
09040123351,BARRIO NUEVO,Norte,1,Carirubana,4
09040123352,BARRIO NUEVO SECTOR PAEZ,Norte,1,Carirubana,4
09040123353,BARRIO NUEVO SECTOR VILLA DEL MAR,Norte,1,Carirubana,4
09040123354,BARUNU,Norte,1,Carirubana,4
09040123355,BOCA DE MANGLE BRISAS DEL MAR,Norte,1,Carirubana,4
09040123356,BOCA DE MANGLE GUAYEBO,Norte,1,Carirubana,4
09040123357,BOCA DE MANGLE SECTOR EL CAÑO,Norte,1,Carirubana,4
09040123358,BOCA DEL TOCUYO,Norte,1,Carirubana,4
09040123359,BOCA DEL TOCUYO RIO BRAVO,Norte,1,Carirubana,4
09040123360,CAJA DE AGUA SECTOR AEROPUERTO,Norte,1,Carirubana,4
09040123361,CAJA DE AGUA,Norte,1,Carirubana,4
09040123362,CAJA DE AGUA SECTOR 4,Norte,1,Carirubana,4
09040123363,CAYERUA,Norte,1,Carirubana,4
09040123364,CERRO ALTO,Norte,1,Carirubana,4
09040123365,CERRO ATRAVESADO,Norte,1,Carirubana,4
09040123366,CHARAIMA,Norte,1,Carirubana,4
09040123367,COMUNIDAD ITALO,Norte,1,Carirubana,4
09040123368,CREOLANDIA,Norte,1,Carirubana,4
09040123369,CREOLANDIA SECTOR LA CANDELARIA,Norte,1,Carirubana,4
09040123370,CUABANA,Norte,1,Carirubana,4
09040123371,DOMINGO HURTADO,Norte,1,Carirubana,4
09040123372,DON BOSCO,Norte,1,Carirubana,4
09040123373,DON BOSCO PAPAGAYO,Norte,1,Carirubana,4
09040123374,EJE CENTRO,Norte,1,Carirubana,4
09040123375,EJE NORTE,Norte,1,Carirubana,4
09040123376,EJE OESTE,Norte,1,Carirubana,4
09040123377,EJE SUR,Norte,1,Carirubana,4
09040123378,EL CEDRON,Norte,1,Carirubana,4
09040123379,EL CERRITO,Norte,1,Carirubana,4
09040123380,EL DORAL,Norte,1,Carirubana,4
09040123381,EL MAMONAL,Norte,1,Carirubana,4
09040123382,EL MILAGRO,Norte,1,Carirubana,4
09040123383,EL VINCULO,Norte,1,Carirubana,4
09040123384,EZEQUIEL ZAMORA,Norte,1,Carirubana,4
09040123385,EZEQUIEL ZAMORA SECTOR 2,Norte,1,Carirubana,4
09040123386,GISEBO,Norte,1,Carirubana,4
09040123387,GUACUIRA ABAJO,Norte,1,Carirubana,4
09040123388,GUACUREBO,Norte,1,Carirubana,4
09040123389,GUAIDABACOA,Norte,1,Carirubana,4
09040123390,GUAQUIRA ARRIBA,Norte,1,Carirubana,4
09040123391,ISMENIA,Norte,1,Carirubana,4
09040123392,JUAN CRISOSTOMO FALCON,Norte,1,Carirubana,4
09040123393,LA BOMBA,Norte,1,Carirubana,4
09040123394,LA CANDELARIA,Norte,1,Carirubana,4
09040123395,LA CHINITA,Norte,1,Carirubana,4
09040123396,LA CHINITA ABAJO,Norte,1,Carirubana,4
09040123397,LA CHINITA ARRIBA,Norte,1,Carirubana,4
09040123398,LA CIENEGA,Norte,1,Carirubana,4
09040123399,LA COROMOTO,Norte,1,Carirubana,4
09040123400,LA ENTRADA,Norte,1,Carirubana,4
09040123401,LA IDEA,Norte,1,Carirubana,4
09040123402,LA MONTAÑITA,Norte,1,Carirubana,4
09040123403,LA REFORMA,Norte,1,Carirubana,4
09040123404,LA SALINETA,Norte,1,Carirubana,4
09040123405,LA TRINIDAD,Norte,1,Carirubana,4
09040123406,LA UNION,Norte,1,Carirubana,4
09040123407,LA VILLA,Norte,1,Carirubana,4
09040123408,LAS CARMENCITAS,Norte,1,Carirubana,4
09040123409,LAS CUMARAGUAS,Norte,1,Carirubana,4
09040123410,LAS MARGARITAS,Norte,1,Carirubana,4
09040123411,LIBERTADOR,Norte,1,Carirubana,4
09040123412,LOS BOQUERONES,Norte,1,Carirubana,4
09040123413,LOS CAOBOS,Norte,1,Carirubana,4
09040123414,LAS PIEDRAS,Norte,1,Carirubana,4
09040123415,LOS PINOS,Norte,1,Carirubana,4
09040123416,LOS POZOS,Norte,1,Carirubana,4
09040123417,LOS TAPAROS,Norte,1,Carirubana,4
09040123418,MADRE CECILIA,Norte,1,Carirubana,4
09040123419,MATIVIDIRO,Norte,1,Carirubana,4
09040123420,MENCA DE LEONI,Norte,1,Carirubana,4
09040123421,MIRABA,Norte,1,Carirubana,4
09040123422,MIRAMAR,Norte,1,Carirubana,4
09040123423,NUEVO PUEBLO SUR,Norte,1,Carirubana,4
09040123424,PAEZ,Norte,1,Carirubana,4
09040123425,PALMIRA,Norte,1,Carirubana,4
09040123426,PAPAGAYO,Norte,1,Carirubana,4
09040123427,PARCELAMIENTO ANTIGUO AEROPUERTO,Norte,1,Carirubana,4
09040123428,PUEBLO ARRIBA SAN JUAN DE LOS CAYOS,Norte,1,Carirubana,4
09040123429,PUEBLO NUEVO,Norte,1,Carirubana,4
09040123430,PUEBLO NUEVO NORTE,Norte,1,Carirubana,4
09040123431,PUEBLO NUEVO SUR,Norte,1,Carirubana,4
09040123432,PUEBLO VIEJO,Norte,1,Carirubana,4
09040123433,PUERTO CUMAREBO,Norte,1,Carirubana,4
09040123434,PUNTO FIJO,Norte,1,Carirubana,4
09040123435,ANTIGUO AEROPUERTO,Norte,1,Carirubana,4
09040123436,PUNTO FIJO SECTOR CAJA DE AGUA,Norte,1,Carirubana,4
09040123437,PUNTO FIJO SECTOR UNION,Norte,1,Carirubana,4
09040123438,RAFAEL HURTADO,Norte,1,Carirubana,4
09040123439,RAMON RUIZ POLANCO,Norte,1,Carirubana,4
09040123440,RUSIA,Norte,1,Carirubana,4
09040123441,SALINETA,Norte,1,Carirubana,4
09040123442,SAN JUAN,Norte,1,Carirubana,4
09040123443,SAN PEDRO,Norte,1,Carirubana,4
09040123444,SAN VICENTE,Norte,1,Carirubana,4
09040123445,SANTA CECILIA,Norte,1,Carirubana,4
09040123446,SANTA ELENA,Norte,1,Carirubana,4
09040123447,SANTA ELENA NORTE,Norte,1,Carirubana,4
09040123448,SANTA FE,Norte,1,Carirubana,4
09040123449,SANTA ROSALIA,Norte,1,Carirubana,4
09040123450,SANTA ROSALIA ABAJO,Norte,1,Carirubana,4
09040123451,SANTA ROSALIA ANTIGUO AEROPUERTO,Norte,1,Carirubana,4
09040123452,SANTA ROSALIA ARRIBA,Norte,1,Carirubana,4
09040123453,SANTISIMA TRINIDAD,Norte,1,Carirubana,4
09040123454,SECTOR PAEZ,Norte,1,Carirubana,4
09040123455,URBANISMO MI NUEVO SAN JUAN,Norte,1,Carirubana,4
09040123456,VILLA DEL MAR,Norte,1,Carirubana,4
09040123457,VIPOFALCA,Norte,1,Carirubana,4
09040123458,YAUQUIVA,Norte,1,Carirubana,4
09040180500,ITALO ISMENIA,Norte,1,Carirubana,4
09040180501,ANTIGUO AEROPUERTO,Norte,1,Carirubana,4
09040180855,LAS PIEDRAS,Norte,1,Carirubana,4
09040180856,NUEVO PUEBLO NORTE,Norte,1,Carirubana,4
09040180857,SANTA ROSALIA 3,Norte,1,Carirubana,4
09040182288,SANTA ROSALIA 2,Norte,1,Carirubana,4
09040223459,23 DE ENERO,Carirubana,2,Carirubana,4
09040223460,ALDO CERMEÑO,Carirubana,2,Carirubana,4
09040223461,ALTAMIRA,Carirubana,2,Carirubana,4
09040223462,ALTO DE SAN JUAN,Carirubana,2,Carirubana,4
09040223463,ANDRES ELOY,Carirubana,2,Carirubana,4
09040223464,ANDRÉS ELOY BLANCO,Carirubana,2,Carirubana,4
09040223465,SECTOR INDUSTRIAL,Carirubana,2,Carirubana,4
09040223466,ANDRES ELOY BLANCO SECTOR LA COCHINERA,Carirubana,2,Carirubana,4
09040223467,CREOLANDIA,Carirubana,2,Carirubana,4
09040223468,BELLA FLORES,Carirubana,2,Carirubana,4
09040223469,BELLA VISTA,Carirubana,2,Carirubana,4
09040223470,BELLA VISTA SECTOR TEMACO,Carirubana,2,Carirubana,4
09040223471,BICENTENARIO,Carirubana,2,Carirubana,4
09040223472,BLANQUITA DE PEREZ,Carirubana,2,Carirubana,4
09040223473,BLOQUES DEL BTV,Carirubana,2,Carirubana,4
09040223474,BOLIVAR,Carirubana,2,Carirubana,4
09040223475,BOLIVAR SECTOR CENTRO,Carirubana,2,Carirubana,4
09040223476,BRISAS DE PARAGUANA,Carirubana,2,Carirubana,4
09040223477,CACIQUE MAUROA,Carirubana,2,Carirubana,4
09040223478,CAIDY,Carirubana,2,Carirubana,4
09040223479,CAMPO PINITA,Carirubana,2,Carirubana,4
09040223480,CAMURURIA,Carirubana,2,Carirubana,4
09040223481,CARIRUBANA,Carirubana,2,Carirubana,4
09040223482,CARIRUBANA CERRO ABAJO,Carirubana,2,Carirubana,4
09040223483,CARIRUBANA NORTE,Carirubana,2,Carirubana,4
09040223484,SECTOR CENTRO,Carirubana,2,Carirubana,4
09040223485,CARMELO URDANETA,Carirubana,2,Carirubana,4
09040223486,CASACOIMA,Carirubana,2,Carirubana,4
09040223487,CASTILLITO,Carirubana,2,Carirubana,4
09040223488,CERRO ARRIBA,Carirubana,2,Carirubana,4
09040223489,CERRO LA ESPERANZA,Carirubana,2,Carirubana,4
09040223490,CERRO LOS GARCIAS,Carirubana,2,Carirubana,4
09040223491,CERRO PANTALEON,Carirubana,2,Carirubana,4
09040223492,CHE GUEVARA,Carirubana,2,Carirubana,4
09040223493,CHIMBORAZO,Carirubana,2,Carirubana,4
09040223494,COLORADOS,Carirubana,2,Carirubana,4
09040223495,CUJICANA,Carirubana,2,Carirubana,4
09040223496,JACURA,Carirubana,2,Carirubana,4
09040223497,JORGE HERNANDEZ,Carirubana,2,Carirubana,4
09040223498,JORGE HERNANDEZ ALTAMIRANO,Carirubana,2,Carirubana,4
09040223499,JOSE HERNANDEZ,Carirubana,2,Carirubana,4
09040223500,JOSEFA CAMEJO,Carirubana,2,Carirubana,4
09040223501,JUAN CRISOSTOMO FALCON,Carirubana,2,Carirubana,4
09040223502,LA CEIBA,Carirubana,2,Carirubana,4
09040223503,LA DEMOCRACIA,Carirubana,2,Carirubana,4
09040223504,LA FLORESTA,Carirubana,2,Carirubana,4
09040223505,LA FORTALEZA,Carirubana,2,Carirubana,4
09040223506,LA GLORIA,Carirubana,2,Carirubana,4
09040223507,LA JUNGLA,Carirubana,2,Carirubana,4
09040223508,LA LINEA,Carirubana,2,Carirubana,4
09040223509,LA LOMA,Carirubana,2,Carirubana,4
09040223510,LA ROSA,Carirubana,2,Carirubana,4
09040223511,LA SILLITA,Carirubana,2,Carirubana,4
09040223512,LA TRINIDAD,Carirubana,2,Carirubana,4
09040223513,LAS 4 CASAS,Carirubana,2,Carirubana,4
09040223514,LAS 6 CASAS,Carirubana,2,Carirubana,4
09040223515,LAS AVES,Carirubana,2,Carirubana,4
09040223516,LAS BRISAS,Carirubana,2,Carirubana,4
09040223517,LAS CUMARAGUAS,Carirubana,2,Carirubana,4
09040223518,LAS MERCEDES,Carirubana,2,Carirubana,4
09040223519,LAS TRINCHERAS,Carirubana,2,Carirubana,4
09040223520,LOS CLARITOS,Carirubana,2,Carirubana,4
09040223521,LOS CLAROS,Carirubana,2,Carirubana,4
09040223522,LOS CORRALES,Carirubana,2,Carirubana,4
09040223523,LOS CORTIJOS,Carirubana,2,Carirubana,4
09040223524,LOS CRISTALES,Carirubana,2,Carirubana,4
09040223525,LOS INDIOS,Carirubana,2,Carirubana,4
09040223526,LOS PINOS,Carirubana,2,Carirubana,4
09040223527,MESA BURGUERA,Carirubana,2,Carirubana,4
09040223528,NUEVA FINCA,Carirubana,2,Carirubana,4
09040223529,ORIGUAZA,Carirubana,2,Carirubana,4
09040223530,PALO DE VACA,Carirubana,2,Carirubana,4
09040223531,PAPAYAL,Carirubana,2,Carirubana,4
09040223532,PARCELAMIENTO BELLA VISTA,Carirubana,2,Carirubana,4
09040223533,PARQUE FERIAL,Carirubana,2,Carirubana,4
09040223534,PIRITUPANO,Carirubana,2,Carirubana,4
09040223535,PRINGAMOSA II ETAPA,Carirubana,2,Carirubana,4
09040223536,PUEBLO APARTE,Carirubana,2,Carirubana,4
09040223537,PUEBLO NUEVO,Carirubana,2,Carirubana,4
09040223538,PUEBLO NUEVO NORTE,Carirubana,2,Carirubana,4
09040223539,PUEBLO VIEJO,Carirubana,2,Carirubana,4
09040223540,PUNTO FIJO,Carirubana,2,Carirubana,4
09040223541,PUNTO FIJO SECTOR CASCO CENTRAL,Carirubana,2,Carirubana,4
09040223542,PUNTO FIJO SECTOR CASCO HISTORICO,Carirubana,2,Carirubana,4
09040223543,PUNTO FIJO SECTOR CENTRO,Carirubana,2,Carirubana,4
09040223544,PUNTO FIJO SECTOR CENTRO NOROESTE,Carirubana,2,Carirubana,4
09040223545,PUNTO FIJO SECTOR CENTRO SUR,Carirubana,2,Carirubana,4
09040223546,PUNTO FIJO SECTOR NOR ESTE,Carirubana,2,Carirubana,4
09040223547,PUNTO FIJO SECTOR NORTE,Carirubana,2,Carirubana,4
09040223548,SABANA GRANDE,Carirubana,2,Carirubana,4
09040223549,SABANETA,Carirubana,2,Carirubana,4
09040223550,SAN ANTONIO,Carirubana,2,Carirubana,4
09040223551,SAN FELIPE,Carirubana,2,Carirubana,4
09040223552,SAN FRANCISCO JAVIER,Carirubana,2,Carirubana,4
09040223553,SAN MIGUEL,Carirubana,2,Carirubana,4
09040223554,SAN NICOLAS,Carirubana,2,Carirubana,4
09040223555,SANTA ANA,Carirubana,2,Carirubana,4
09040223556,SANTA CRUZ,Carirubana,2,Carirubana,4
09040223557,SANTA ELENA,Carirubana,2,Carirubana,4
09040223558,SANTA INES,Carirubana,2,Carirubana,4
09040223559,SANTA IRENE,Carirubana,2,Carirubana,4
09040223560,SANTA ROSA,Carirubana,2,Carirubana,4
09040223561,SARA DE PORTEL,Carirubana,2,Carirubana,4
09040223562,SECTOR 4 ANDRES ELOY,Carirubana,2,Carirubana,4
09040223563,SECTOR EL CUATRO,Carirubana,2,Carirubana,4
09040223564,SECTOR LA PRINGAMOSA,Carirubana,2,Carirubana,4
09040223565,TROPICANA,Carirubana,2,Carirubana,4
09040223566,UNION VENECIA,Carirubana,2,Carirubana,4
09040223567,VATICANO,Carirubana,2,Carirubana,4
09040223568,VESSADA,Carirubana,2,Carirubana,4
09040223569,VIRGEN DE GUADALUPE,Carirubana,2,Carirubana,4
09040223570,VIRGEN DEL VALLE,Carirubana,2,Carirubana,4
09040223571,ZAMORANO,Carirubana,2,Carirubana,4
09040280393,LA ROSA 2,Carirubana,2,Carirubana,4
09040280502,LA ROSA 1,Carirubana,2,Carirubana,4
09040281295,CIUDAD FEDERACIÓN,Carirubana,2,Carirubana,4
09040281296,LAS MARGARITAS,Carirubana,2,Carirubana,4
09040281297,LAS ADJUNTAS,Carirubana,2,Carirubana,4
09040281680,NUEVO PUEBLO SUR,Carirubana,2,Carirubana,4
09040281927,CAJA DE AGUA,Carirubana,2,Carirubana,4
09040323572,14 DE OCTUBRE,Punta Cardón,3,Carirubana,4
09040323573,23 DE ENERO,Punta Cardón,3,Carirubana,4
09040323574,9 DE OCTUBRE,Punta Cardón,3,Carirubana,4
09040323575,AGUA CLARA LOS MANANTIALES,Punta Cardón,3,Carirubana,4
09040323576,AGUA LARGA,Punta Cardón,3,Carirubana,4
09040323577,ALI PRIMERA,Punta Cardón,3,Carirubana,4
09040323578,ARAJU,Punta Cardón,3,Carirubana,4
09040323579,AZARO,Punta Cardón,3,Carirubana,4
09040323580,BALCONES DE PARAGUANA,Punta Cardón,3,Carirubana,4
09040323581,BARAIVED,Punta Cardón,3,Carirubana,4
09040323582,BARRIO MODELO,Punta Cardón,3,Carirubana,4
09040323583,BARRIO NUEVO,Punta Cardón,3,Carirubana,4
09040323584,BELLA VISTA,Punta Cardón,3,Carirubana,4
09040323585,BETANIA,Punta Cardón,3,Carirubana,4
09040323586,BOLIVAR,Punta Cardón,3,Carirubana,4
09040323587,BRISAS DE YARACAL,Punta Cardón,3,Carirubana,4
09040323588,BRISAS DEL SOL,Punta Cardón,3,Carirubana,4
09040323589,BUCHIVACOA,Punta Cardón,3,Carirubana,4
09040323590,BUENEVARA,Punta Cardón,3,Carirubana,4
09040323591,CACURO,Punta Cardón,3,Carirubana,4
09040323592,CAMBULLON,Punta Cardón,3,Carirubana,4
09040323593,CAMPO CLARO,Punta Cardón,3,Carirubana,4
09040323594,CAMPO MARAVEN,Punta Cardón,3,Carirubana,4
09040323595,CAMPO MENOR,Punta Cardón,3,Carirubana,4
09040323596,CAMUNARE,Punta Cardón,3,Carirubana,4
09040323597,CARMELO URDANETA,Punta Cardón,3,Carirubana,4
09040323598,CAUJARITO,Punta Cardón,3,Carirubana,4
09040323599,CENTRO,Punta Cardón,3,Carirubana,4
09040323600,CENTRO ARRIBA,Punta Cardón,3,Carirubana,4
09040323601,CENTRO OESTE CHURUGURA,Punta Cardón,3,Carirubana,4
09040323602,CERRO ATRAVESADO,Punta Cardón,3,Carirubana,4
09040323603,CERRO PELON,Punta Cardón,3,Carirubana,4
09040323604,CESAR TOVAR,Punta Cardón,3,Carirubana,4
09040323605,CHARAIMA,Punta Cardón,3,Carirubana,4
09040323606,CHICAGUA SEGUNDA ETAPA,Punta Cardón,3,Carirubana,4
09040323607,CIENEGUITA,Punta Cardón,3,Carirubana,4
09040323608,CIRILO AMAYA,Punta Cardón,3,Carirubana,4
09040323609,CIUDAD FEDERACION,Punta Cardón,3,Carirubana,4
09040323610,COLINAS DE YARACAL,Punta Cardón,3,Carirubana,4
09040323611,COLONIAL,Punta Cardón,3,Carirubana,4
09040323612,COMUNIDAD 12 OCTUBRE,Punta Cardón,3,Carirubana,4
09040323613,CORRALEJAS,Punta Cardón,3,Carirubana,4
09040323614,CURURUPARE,Punta Cardón,3,Carirubana,4
09040323615,CURVA DE SABINO,Punta Cardón,3,Carirubana,4
09040323616,DARIO ESCOBAR,Punta Cardón,3,Carirubana,4
09040323617,DON ANTONIO,Punta Cardón,3,Carirubana,4
09040323618,DON VICENTE,Punta Cardón,3,Carirubana,4
09040323619,DOÑA EMILIA,Punta Cardón,3,Carirubana,4
09040323620,DUVISI,Punta Cardón,3,Carirubana,4
09040323621,EL CAIMAN,Punta Cardón,3,Carirubana,4
09040323622,EL CALVARIO -LA PEDREGOSA,Punta Cardón,3,Carirubana,4
09040323623,CARDON,Punta Cardón,3,Carirubana,4
09040323624,EL CARDON CENTRO,Punta Cardón,3,Carirubana,4
09040323625,EL CERRITO,Punta Cardón,3,Carirubana,4
09040323626,EL CUJI,Punta Cardón,3,Carirubana,4
09040323627,EL ESTADIO,Punta Cardón,3,Carirubana,4
09040323628,EL GUAMO,Punta Cardón,3,Carirubana,4
09040323629,EL HARAS,Punta Cardón,3,Carirubana,4
09040323630,EL MAMON,Punta Cardón,3,Carirubana,4
09040323631,EL MANANTIAL,Punta Cardón,3,Carirubana,4
09040323632,EL MILAGRO,Punta Cardón,3,Carirubana,4
09040323633,EL PARAISO,Punta Cardón,3,Carirubana,4
09040323634,EL PAUJI,Punta Cardón,3,Carirubana,4
09040323635,EL PLACER,Punta Cardón,3,Carirubana,4
09040323636,EL PORVENIR,Punta Cardón,3,Carirubana,4
09040323637,EL RASTROJO,Punta Cardón,3,Carirubana,4
09040323638,EL RELOJ,Punta Cardón,3,Carirubana,4
09040323639,EL RESBALON,Punta Cardón,3,Carirubana,4
09040323640,EL ROBLE,Punta Cardón,3,Carirubana,4
09040323641,EL SALADILLO,Punta Cardón,3,Carirubana,4
09040323642,EL SEÑORIAL,Punta Cardón,3,Carirubana,4
09040323643,EL SOLITO,Punta Cardón,3,Carirubana,4
09040323644,EL TANQUECITO,Punta Cardón,3,Carirubana,4
09040323645,EL TIGRE,Punta Cardón,3,Carirubana,4
09040323646,EL TURAL,Punta Cardón,3,Carirubana,4
09040323647,EL YABITO,Punta Cardón,3,Carirubana,4
09040323648,EL YAGUAL,Punta Cardón,3,Carirubana,4
09040323649,ESTANQUE PUBLICO,Punta Cardón,3,Carirubana,4
09040323650,EVARISTO ARCAYA,Punta Cardón,3,Carirubana,4
09040323651,FABIAN CHELALA,Punta Cardón,3,Carirubana,4
09040323652,FEDEPETROL,Punta Cardón,3,Carirubana,4
09040323653,FRANCISCO DE MIRANDA,Punta Cardón,3,Carirubana,4
09040323654,FRANCISCO DE MIRANDA SECTOR 1,Punta Cardón,3,Carirubana,4
09040323655,GALLONES,Punta Cardón,3,Carirubana,4
09040323656,GUARABAL,Punta Cardón,3,Carirubana,4
09040323657,GUARANAO,Punta Cardón,3,Carirubana,4
09040323658,GUARICURE,Punta Cardón,3,Carirubana,4
09040323659,JOSE LEONARDO,Punta Cardón,3,Carirubana,4
09040323660,JOSE LEONARDO CHIRINOS,Punta Cardón,3,Carirubana,4
09040323661,JOSEFA CAMEJO,Punta Cardón,3,Carirubana,4
09040323662,JUAN GIL,Punta Cardón,3,Carirubana,4
09040323663,LA ALCABALA,Punta Cardón,3,Carirubana,4
09040323664,LA BARCA,Punta Cardón,3,Carirubana,4
09040323665,LA CALIFORNIA,Punta Cardón,3,Carirubana,4
09040323666,LA CAMPANA,Punta Cardón,3,Carirubana,4
09040323667,LA CANDELARIA,Punta Cardón,3,Carirubana,4
09040323668,LA COROMOTO,Punta Cardón,3,Carirubana,4
09040323669,LA COSTILLA,Punta Cardón,3,Carirubana,4
09040323670,LA ESMERALDA,Punta Cardón,3,Carirubana,4
09040323671,LA GARZA,Punta Cardón,3,Carirubana,4
